PLAYER,YEAR,POS,TEAM,CAP HIT,SALARY PERCENTAGE
Victor Bartley,2016,D,MIN,650000,0.009
Jordan Schroeder,2016,C,MIN,650000,0.009
Kevin Rooney,2017,C,NJD,650000,0.009
Alex Stalock,2016,G,MIN,650000,0.009
Brian Strait,2017,D,NJD,650000,0.009
Alex Chiasson,2018,RW,EDM,650000,0.008
Oliver Lauridsen,2011,D,PHI,650000,0.01
Andrew Bodnarchuk,2015,D,COL,650000,0.009
Jack Hillen,2012,D,WAS,650000,0.009
Justin Falk,2017,D,BUF,650000,0.009
Oscar Lindberg,2016,C,NYR,650000,0.009
Keith Aucoin,2012,C,NYI,650000,0.009
Evan Rodrigues,2017,LW,BUF,650000,0.009
Chad Ruhwedel,2017,D,PIT,650000,0.009
Rocco Grimaldi,2018,RW,NSH,650000,0.008
Zac Rinaldo,2018,LW,NSH,650000,0.008
Laurent Brossoit,2018,G,WPG,650000,0.008
Eric Comrie,2018,G,WPG,650000,0.008
Ryan Graves,2018,D,COL,650000,0.008
Jonny Brodzinski,2017,C,LAK,650000,0.009
Derek Forbort,2017,D,LAK,650000,0.009
Darren Archibald,2017,RW,VAN,650000,0.009
Kevin Gravel,2017,D,LAK,650000,0.009
Brad Malone,2014,LW,CAR,650000,0.009
Brendan Leipsic,2017,LW,VAN,650000,0.009
Alex Broadhurst,2017,C,CBJ,650000,0.009
Chad Ruhwedel,2015,D,BUF,650000,0.009
Phil Varone,2018,C,PHI,650000,0.008
Darcy Kuemper,2017,G,AZ,650000,0.009
Oliver Lauridsen,2012,D,PHI,650000,0.009
Adam Hall,2012,RW,PHI,650000,0.009
Brayden McNabb,2015,D,LAK,650000,0.009
Tyler Ennis,2018,C,TOR,650000,0.008
Matt Irwin,2012,D,SJS,650000,0.009
Dylan Demelo,2017,D,SJS,650000,0.009
Kurtis Gabriel,2018,RW,NJD,650000,0.008
Tanner Glass,2017,LW,CGY,650000,0.009
Barclay Goodrow,2017,LW,SJS,650000,0.009
Tyson Strachan,2014,D,BUF,650000,0.009
Garnet Hathaway,2017,RW,CGY,650000,0.009
Jonathon Blum,2012,D,NSH,650000,0.009
Marek Hrivik,2017,LW,CGY,650000,0.009
Joakim Ryan,2017,D,SJS,650000,0.009
Brett Kulak,2017,D,CGY,650000,0.009
Aaron Johnson,2012,D,BOS,650000,0.009
Chris Gibson,2015,G,NYI,650000,0.009
Curtis McElhinney,2014,G,CBJ,650000,0.01
Ryan Carpenter,2017,C,VGK,650000,0.009
John Mitchell,2011,C,NYR,650000,0.01
Evan Rodrigues,2018,LW,BUF,650000,0.008
Jeff Woywitka,2011,D,NYR,650000,0.01
Gemel Smith,2017,C,DAL,650000,0.008
Brad Hunt,2017,D,VGK,650000,0.009
James Wright,2012,C,WPG,650000,0.009
T.J. Brennan,2011,D,BUF,645833,0.01
Drew Stafford,2014,RW,WPG,645161,0.009
J.C. Lipon,2015,C,WPG,645000,0.009
Marco Scandella,2012,D,MIN,643333,0.009
Marco Scandella,2011,D,MIN,643333,0.01
Matt Moulson,2013,LW,MIN,642735,0.01
Bryan Rust,2016,RW,PIT,640000,0.009
Nic Dowd,2016,C,LAK,640000,0.009
Jordan Caron,2013,LW,BOS,640000,0.01
Bryan Rust,2017,RW,PIT,640000,0.009
Nic Dowd,2017,C,VAN,640000,0.009
Andreas Martinsen,2016,C,MTL,640000,0.009
Andrew Desjardins,2012,C,SJS,640000,0.009
Cody Eakin,2011,C,WAS,637778,0.01
Cody Eakin,2012,C,DAL,637778,0.009
Braden Holtby,2011,G,WAS,637777,0.01
Braden Holtby,2012,G,WAS,637777,0.009
Brad Staubitz,2012,RW,ANA,637500,0.009
Tim Jackman,2014,RW,ANA,637500,0.009
Colin McDonald,2013,RW,NYI,637500,0.01
Chris Wagner,2017,C,NYI,637500,0.008
Nicolas Deslauriers,2015,LW,BUF,637500,0.009
Chris Wagner,2016,C,ANA,637500,0.009
Brian Flynn,2013,RW,BUF,637500,0.01
Nicolas Deslauriers,2014,LW,BUF,637500,0.009
Petteri Lindbohm,2015,D,STL,636666,0.009
Eric Comrie,2017,G,WPG,636666,0.009
Dylan Reese,2011,D,NYI,635250,0.01
Luke Gazdic,2013,LW,EDM,635000,0.01
Kaspars Daugavins,2012,LW,BOS,635000,0.009
Sven Andrighetto,2015,RW,MTL,633333,0.009
Cedric Paquette,2015,C,TBL,633333,0.009
Cedric Paquette,2014,C,TBL,633333,0.009
Dylan Demelo,2015,D,SJS,633333,0.009
Scott Harrington,2016,D,CBJ,632500,0.009
Jordan Weal,2015,C,PHI,632500,0.009
Frank Corrado,2015,D,TOR,632500,0.009
Frazer McLaren,2012,LW,TOR,632500,0.009
Eric Brewer,2014,D,TOR,632083,0.009
Viktor Arvidsson,2016,LW,NSH,631667,0.009
Viktor Arvidsson,2015,LW,NSH,631667,0.009
Kevin Sundher,2011,C,BUF,631667,0.01
Matt Martin,2011,LW,NYI,631666,0.01
Tomas Tatar,2013,LW,DET,630000,0.01
Jamie Benn,2011,LW,DAL,630000,0.01
Andreas Athanasiou,2015,C,DET,628333,0.009
Luke Glendening,2015,C,DET,628333,0.009
Matthew Murray,2016,G,PIT,628333,0.009
Luke Glendening,2014,C,DET,628333,0.01
Luke Glendening,2016,C,DET,628333,0.009
Matthew Murray,2015,G,PIT,628333,0.009
Andreas Athanasiou,2016,C,DET,628333,0.009
Phillip Grubauer,2011,G,WAS,627778,0.01
Barclay Goodrow,2015,LW,SJS,626667,0.009
Colton Sissons,2016,C,NSH,625000,0.009
Colton Gillies,2012,C,CBJ,625000,0.009
Ryan Sproul,2017,D,NYR,625000,0.008
Ryan Carter,2015,LW,MIN,625000,0.009
Nate Prosser,2015,D,MIN,625000,0.009
Mark Letestu,2012,C,CBJ,625000,0.009
Mark Letestu,2011,C,PIT,625000,0.01
Michal Jordan,2015,D,CAR,625000,0.009
Tom Kuhnhackl,2016,RW,PIT,625000,0.009
Scott Wilson,2016,LW,PIT,625000,0.009
Erik Condra,2011,LW,OTT,625000,0.01
Zach Trotman,2015,D,BOS,625000,0.009
Richard Bachman,2012,G,DAL,625000,0.009
Colton Gillies,2011,C,MIN,625000,0.01
Colton Sissons,2017,C,NSH,625000,0.008
Erik Condra,2012,LW,OTT,625000,0.009
Scott Mayfield,2016,D,NYI,625000,0.009
Micheal Haley,2016,C,SJS,625000,0.009
Aaron Dell,2016,G,SJS,625000,0.009
Pat Dwyer,2011,RW,CAR,625000,0.01
Alex Stalock,2011,G,SJS,625000,0.01
Brandon Manning,2015,D,PHI,625000,0.009
Alex Stalock,2013,G,SJS,625000,0.01
Nate Prosser,2016,D,MIN,625000,0.009
Magnus Hellberg,2016,G,NYR,625000,0.009
Steven Kampfer,2016,D,NYR,625000,0.009
Ryan White,2011,C,MTL,625000,0.01
Scott Wilson,2017,LW,BUF,625000,0.008
David Schlemko,2015,D,NJD,625000,0.009
Colton Sissons,2018,C,NSH,625000,0.008
Tom Kuhnhackl,2017,RW,PIT,625000,0.008
Julian Melchiori,2016,D,WPG,625000,0.009
Ryan Sproul,2016,D,DET,625000,0.009
Scott Mayfield,2017,D,NYI,625000,0.008
Aaron Dell,2017,G,SJS,625000,0.008
Pat Dwyer,2012,RW,CAR,625000,0.009
Cody Goloubef,2014,D,CBJ,625000,0.009
Jay Pandolfo,2012,LW,BOS,625000,0.009
Matt Tennyson,2015,D,SJS,625000,0.009
Corey Tropp,2014,RW,CBJ,625000,0.009
Jon Merrill,2013,D,NJD,624615,0.01
Jaromir Jagr,2017,RW,CGY,623656,0.008
Gabriel Bourque,2011,LW,NSH,618333,0.01
Brandon Pirri,2012,C,CHI,618333,0.009
Brandon Pirri,2011,C,CHI,618333,0.01
Gabriel Bourque,2012,LW,NSH,618333,0.009
Joni Ortio,2011,G,CGY,617500,0.01
Joni Ortio,2012,G,CGY,617500,0.009
Davis Drewiske,2011,D,LAK,616667,0.01
Justin Shugg,2011,RW,CAR,616667,0.01
Davis Drewiske,2012,D,MTL,616667,0.009
Justin Shugg,2013,RW,CAR,616667,0.01
Justin Shugg,2012,RW,CAR,616667,0.009
Peter Harrold,2014,D,NJD,615053,0.009
Dale Weise,2012,RW,VAN,615000,0.009
Mike Blunden,2011,RW,MTL,615000,0.01
Keaton Ellerby,2013,D,WPG,614385,0.01
Klas Dahlbeck,2012,D,CHI,613333,0.009
Tomas Nosek,2017,LW,VGK,612500,0.008
Anthony Bitetto,2016,D,NSH,612500,0.008
Miikka Salomaki,2016,RW,NSH,612500,0.008
Josh Leivo,2016,LW,TOR,612500,0.008
Carter Rowney,2016,C,PIT,612500,0.008
Stefan Matteau,2015,LW,MTL,612500,0.009
Jeff Drouin-Deslauriers,2011,G,ANA,612500,0.01
Antoine Roussel,2012,LW,DAL,612500,0.009
Jordan Martinook,2016,LW,AZ,612500,0.008
Miikka Salomaki,2017,RW,NSH,612500,0.008
Anthony Bitetto,2017,D,NSH,612500,0.008
Matt Bartkowski,2016,D,CGY,612500,0.008
Freddie Hamilton,2016,C,CGY,612500,0.008
Josh Leivo,2017,LW,TOR,612500,0.009
Tim Jackman,2012,RW,CGY,612500,0.009
Steven Kampfer,2015,D,FLA,612500,0.009
Jordan Martinook,2015,LW,AZ,612500,0.009
Carter Rowney,2017,C,PIT,612500,0.008
Antoine Roussel,2013,LW,DAL,612500,0.01
Jack Campbell,2017,G,LAK,612500,0.008
Aaron Volpatti,2011,C,VAN,612500,0.01
Freddie Hamilton,2017,C,AZ,612500,0.008
Chris DiDomenico,2016,C,OTT,612500,0.008
Ben Scrivens,2012,G,TOR,612500,0.009
Matt Bartkowski,2017,D,CGY,612500,0.008
Calvin de Haan,2013,D,NYI,611231,0.01
Justin Krueger,2011,D,CAR,610000,0.01
Brett Gallant,2012,LW,NYI,610000,0.009
Viktor Fasth,2013,G,EDM,609744,0.01
Peter Delmas,2011,G,MTL,608333,0.01
Jacob Muzzin,2011,D,LAK,606666,0.009
Damon Severson,2016,D,NJD,605833,0.008
Damon Severson,2014,D,NJD,605833,0.009
Anthony Peluso,2012,RW,WPG,605000,0.009
Richard Clune,2011,LW,LAK,605000,0.009
Mark Barberio,2013,D,TBL,605000,0.009
Joakim Nordstrom,2015,LW,CAR,605000,0.009
Derek Grant,2011,LW,OTT,605000,0.009
Derek Grant,2012,LW,OTT,605000,0.009
Benn Ferriero,2011,LW,SJS,605000,0.009
Brian Strait,2012,D,NYI,605000,0.009
Frederic St. Denis,2011,D,MTL,605000,0.009
Louis Domingue,2015,G,AZ,605000,0.009
Dale Weise,2011,RW,VAN,605000,0.009
Lane MacDermid,2011,LW,BOS,603333,0.009
Matt Donovan,2013,D,NYI,601282,0.009
Al Montoya,2012,G,WPG,601000,0.009
Al Montoya,2013,G,WPG,601000,0.009
Al Montoya,2011,G,NYI,601000,0.009
Drayson Bowman,2012,LW,CAR,600000,0.009
Jussi Rynnas,2012,G,TOR,600000,0.009
Micheal Haley,2015,C,SJS,600000,0.008
Dainius Zubrus,2015,RW,SJS,600000,0.008
Justin Fontaine,2013,RW,MIN,600000,0.009
Brad Hunt,2016,D,NSH,600000,0.008
Brian McGrattan,2011,RW,NSH,600000,0.009
Zac Dalpe,2015,C,MIN,600000,0.008
Jordan Schroeder,2015,C,MIN,600000,0.008
Tom Pyatt,2013,C,TBL,600000,0.009
Kris Newbury,2012,C,NYR,600000,0.009
Dylan McIlrath,2015,D,NYR,600000,0.008
Joakin Lindstrom,2011,LW,COL,600000,0.009
Brent Johnson,2011,G,PIT,600000,0.009
Leland Irving,2011,G,CGY,600000,0.009
Steve MacIntyre,2011,LW,PIT,600000,0.009
Andrew Murray,2012,C,STL,600000,0.009
Michael Sgarbossa,2016,C,FLA,600000,0.008
Ryan Reaves,2012,RW,STL,600000,0.009
Shawn Thornton,2016,RW,FLA,600000,0.008
Chris Wagner,2015,C,ANA,600000,0.008
Taylor Fedun,2016,D,BUF,600000,0.008
Jesse Winchester,2013,RW,FLA,600000,0.009
Derek Ryan,2015,C,CAR,600000,0.008
Julian Melchiori,2015,D,WPG,600000,0.008
Stephane Veilleux,2012,LW,MIN,600000,0.009
Stefan Noesen,2016,RW,NJD,600000,0.008
John Scott,2012,LW,BUF,600000,0.009
Curtis McElhinney,2013,G,CBJ,600000,0.009
Robert Bortuzzo,2013,D,PIT,600000,0.009
Mark Barberio,2015,D,MTL,600000,0.008
Tom Kostopoulos,2012,RW,NJD,600000,0.009
Andrew Ebbett,2012,C,VAN,600000,0.009
Dave Dziurzynski,2011,LW,OTT,600000,0.009
Kaspars Daugavins,2011,LW,OTT,600000,0.009
Jim Vandermeer,2012,LW,VAN,600000,0.009
Matt Smaby,2011,D,ANA,600000,0.009
Fredrik Claesson,2015,D,OTT,600000,0.008
Lukas Sedlak,2016,C,CBJ,600000,0.008
Tommy Cross,2015,D,BOS,600000,0.009
Lane MacDermid,2012,LW,DAL,600000,0.009
Landon Ferraro,2015,C,BOS,600000,0.009
Chris Wideman,2015,D,OTT,600000,0.008
Michael Chaput,2016,C,VAN,600000,0.008
Jayson Megna,2016,C,VAN,600000,0.008
Tyler Randell,2015,RW,BOS,600000,0.009
Drew Shore,2016,C,VAN,600000,0.008
Nick Shore,2016,C,LAK,600000,0.008
Mike Blunden,2015,RW,TBL,600000,0.008
Josh Jooris,2016,C,AZ,600000,0.008
Jonathan Marchessault,2015,C,TBL,600000,0.008
Matthew Taormina,2015,D,TBL,600000,0.008
Derek MacKenzie,2011,C,CBJ,600000,0.009
Michal Rozsival,2015,D,CHI,600000,0.009
Paul Byron,2014,C,CGY,600000,0.009
Nikita Nikitin,2011,D,CBJ,600000,0.009
Matt Hunwick,2014,D,NYR,600000,0.009
Joe Colborne,2013,C,CGY,600000,0.009
Petter Granberg,2015,D,NSH,600000,0.008
Colton Sissons,2015,C,NSH,600000,0.008
Jay Rosehill,2011,LW,TOR,600000,0.009
Jordan Hendry,2012,D,ANA,600000,0.009
Ben Scrivens,2011,G,TOR,600000,0.009
Cedrick Desjardins,2012,G,TBL,600000,0.009
Brendan Mikkelson,2012,D,TBL,600000,0.009
Harry Zolnierczyk,2012,LW,ANA,600000,0.009
Tom Pyatt,2012,C,TBL,600000,0.009
Marek Viedensky,2011,C,SJS,600000,0.009
Tyson Strachan,2012,D,FLA,600000,0.009
Mathieu Roy,2011,D,CAR,600000,0.009
Adam Cracknell,2016,RW,DAL,600000,0.008
Ray Emery,2015,G,PHI,600000,0.008
Nick Holden,2014,D,COL,600000,0.009
Chad Johnson,2013,G,BOS,600000,0.009
Andrew Alberts,2013,D,VAN,600000,0.009
Brian McGrattan,2012,RW,CGY,600000,0.009
Jordan Schroeder,2013,C,VAN,600000,0.009
Eric Fehr,2012,C,WAS,600000,0.009
Aaron Volpatti,2012,C,WAS,600000,0.009
Adam Clendening,2016,D,NYR,600000,0.008
Josh Hennessy,2011,C,BOS,600000,0.009
Jamie Tardif,2011,RW,BOS,600000,0.009
Marty Turco,2011,G,BOS,600000,0.009
Mark Olver,2012,C,COL,600000,0.009
Jesse Joensuu,2012,LW,NYI,600000,0.009
Tyler Kennedy,2015,C,NJD,600000,0.008
David Warsofsky,2015,D,NJD,600000,0.008
Derek Ryan,2016,C,CAR,600000,0.008
John Madden,2011,C,FLA,600000,0.009
Jeff Zatkoff,2015,G,PIT,600000,0.008
Brett Bellemore,2014,D,CAR,600000,0.009
Chris Terry,2014,RW,CAR,600000,0.009
Ryan Reaves,2013,RW,STL,600000,0.009
Pierre-Edouard Bellemare,2014,LW,PHI,600000,0.009
Steve Pinizzotto,2011,RW,VAN,600000,0.009
Nate Guenin,2013,D,COL,600000,0.009
Ben Bishop,2011,G,STL,600000,0.009
Tommy Cross,2016,D,BOS,600000,0.008
Nic Dowd,2015,C,LAK,600000,0.008
Jamie McBain,2015,D,LAK,600000,0.008
Nick Holden,2013,D,COL,600000,0.009
Brian Elliott,2011,G,STL,600000,0.009
John Ramage,2015,D,CBJ,600000,0.008
Nick Shore,2015,C,LAK,600000,0.008
Adam Hall,2013,RW,PHI,600000,0.009
Tim Schaller,2016,C,BOS,600000,0.008
Scott Nichol,2011,C,STL,600000,0.009
Chris Porter,2011,LW,STL,600000,0.009
Ray Emery,2011,G,CHI,600000,0.009
Peter Budaj,2016,G,TBL,600000,0.008
Andrew Bodnarchuk,2012,D,LAK,600000,0.009
Michal Rozsival,2016,D,CHI,600000,0.009
Brett Bellemore,2013,D,CAR,600000,0.009
Drayson Bowman,2013,LW,CAR,600000,0.009
Mark Fraser,2012,D,TOR,600000,0.009
Ryan Hamilton,2012,LW,TOR,600000,0.009
Stu Bickel,2011,D,NYR,600000,0.009
Mike Kostka,2012,D,TOR,600000,0.009
Garnet Exelby,2011,D,NYR,600000,0.009
Radek Dvorak,2013,RW,CAR,596923,0.009
Frederick Gaudreau,2016,C,NSH,595000,0.008
Keith Yandle,2014,D,NYR,592741,0.009
Ryan Stanton,2012,D,CHI,592500,0.008
Ben Smith,2011,RW,CHI,592500,0.009
Ryan Stanton,2011,D,CHI,592500,0.009
Ryan Garbutt,2011,RW,DAL,590000,0.009
Tristan Jarry,2016,G,PIT,589166,0.008
Tristan Jarry,2015,G,PIT,589166,0.008
Richard Panik,2013,RW,TBL,588205,0.009
Sami Vatanen,2013,D,ANA,587744,0.009
Andy Andreoff,2016,LW,LAK,587500,0.008
Scott Darling,2015,G,CHI,587500,0.008
Thomas Greiss,2011,G,SJS,587500,0.009
Maxime Fortunus,2011,D,DAL,587500,0.009
Scott Darling,2016,G,CAR,587500,0.008
Nick Jensen,2016,D,DET,587500,0.008
Andy Andreoff,2015,LW,LAK,587500,0.008
Thomas Greiss,2012,G,SJS,587500,0.008
Yannick Weber,2013,D,VAN,586667,0.009
Corey Tropp,2011,RW,BUF,586666,0.009
Brandon Davidson,2015,D,EDM,585000,0.008
Carter Ashton,2013,RW,TOR,581538,0.009
Eric Wellwood,2011,LW,PHI,580000,0.009
Dmitrij Jaskin,2014,LW,STL,578746,0.009
Andrew Campbell,2011,D,LAK,577500,0.009
Carson McMillan,2012,RW,MIN,577500,0.008
Lance Bouma,2013,C,CGY,577500,0.009
Keith Aulie,2012,D,TBL,577500,0.008
Matt Pelech,2012,D,SJS,577500,0.008
Jacob Muzzin,2012,D,LAK,577500,0.008
Markus Granlund,2014,C,CGY,576167,0.008
Curtis Glencross,2014,LW,WAS,575806,0.008
Riley Nash,2013,C,CAR,575000,0.009
Matt Irwin,2016,D,NSH,575000,0.008
Marek Mazanec,2016,G,NSH,575000,0.008
Austin Watson,2016,LW,NSH,575000,0.008
Yannick Weber,2016,D,NSH,575000,0.008
Harry Zolnierczyk,2016,LW,NSH,575000,0.008
Stanisalv Galiev,2015,LW,WAS,575000,0.008
Michael Latta,2015,C,WAS,575000,0.008
Brandon Kozun,2011,RW,LAK,575000,0.009
Chris Porter,2015,LW,MIN,575000,0.008
Ondrej Palat,2013,LW,TBL,575000,0.009
Patrick Maroon,2013,LW,ANA,575000,0.009
Brett Carson,2011,D,CGY,575000,0.009
Dustin Jeffrey,2011,C,PIT,575000,0.009
Taylor Chorney,2012,D,STL,575000,0.008
Michael Hutchinson,2015,G,WPG,575000,0.008
Chad Ruhwedel,2016,D,PIT,575000,0.008
Michael Condon,2015,G,MTL,575000,0.008
Adam Henrique,2012,C,NJD,575000,0.008
Adam Henrique,2011,C,NJD,575000,0.009
Mark Bell,2011,LW,ANA,575000,0.009
Scott Gomez,2015,C,OTT,575000,0.008
Michael Latta,2014,C,WAS,575000,0.008
Brandon Bollig,2012,LW,CHI,575000,0.008
Ryan Garbutt,2012,RW,DAL,575000,0.008
Brandon Bollig,2013,LW,CHI,575000,0.009
Spencer Machacek,2011,RW,WPG,575000,0.009
Viktor Svedberg,2015,D,CHI,575000,0.008
Adam Cracknell,2015,RW,EDM,575000,0.008
Stephen Gionta,2016,C,NYI,575000,0.008
Cody Bass,2015,RW,NSH,575000,0.008
Adam Payerl,2015,C,NSH,575000,0.008
Austin Watson,2015,LW,NSH,575000,0.008
Dustin Jeffrey,2012,C,PIT,575000,0.008
Frazer McLaren,2011,LW,SJS,575000,0.009
Paul Carey,2016,C,WAS,575000,0.008
Brett Carson,2012,D,CGY,575000,0.008
Ben Street,2012,RW,CGY,575000,0.008
Michael Hutchinson,2014,G,WPG,575000,0.008
Patrick Maroon,2014,LW,ANA,575000,0.009
Mike Blunden,2012,RW,MTL,575000,0.008
Mark Borowiecki,2014,D,OTT,575000,0.008
Matt Kassian,2013,LW,OTT,575000,0.009
Byron Froese,2015,C,TOR,575000,0.008
Sean Sullivan,2012,D,COL,575000,0.008
Adam McQuaid,2011,D,BOS,575000,0.009
David Van Der Gulik,2012,LW,COL,575000,0.008
Bobby Farnham,2015,LW,NJD,575000,0.008
Brad Staubitz,2011,RW,MTL,575000,0.009
Ryan Garbutt,2013,RW,DAL,575000,0.009
Francis Wathier,2011,LW,DAL,575000,0.009
Brian Foster,2011,G,FLA,575000,0.009
Tom Kuhnhackl,2015,RW,PIT,575000,0.008
Kevin Porter,2015,LW,PIT,575000,0.008
Aaron Volpatti,2013,C,WAS,575000,0.009
Riley Nash,2014,C,CAR,575000,0.008
Michael Condon,2016,G,OTT,575000,0.008
Adam Cracknell,2011,RW,STL,575000,0.009
Brandon Kozun,2012,RW,LAK,575000,0.008
Luke Witkowski,2016,D,TBL,575000,0.008
Dennis Rasmussen,2016,C,CHI,575000,0.008
Eric Boulton,2015,RW,NYI,575000,0.008
Andrew Shaw,2012,C,CHI,573333,0.008
Andrew Shaw,2013,C,CHI,573333,0.009
Andrew Shaw,2011,C,CHI,573333,0.009
David Rundblad,2014,D,CHI,573000,0.008
Cody Eakin,2013,C,DAL,571666,0.009
Evgeni Nabokov,2011,G,NYI,570000,0.009
Deryk Engelland,2011,D,PIT,566667,0.009
Deryk Engelland,2013,D,PIT,566667,0.009
Deryk Engelland,2012,D,PIT,566667,0.008
Dwight King,2011,LW,LAK,566666,0.009
Joel Chouinard,2011,D,COL,566666,0.009
T.J. Brodie,2011,D,CGY,566666,0.009
Matt Kennedy,2011,LW,CAR,566666,0.009
Jared Staal,2011,RW,CAR,566666,0.009
T.J. Brodie,2012,D,CGY,566666,0.008
Mitchell Callahan,2012,RW,DET,565278,0.008
Jay Barriball,2011,LW,STL,565000,0.009
Cody Ceci,2013,D,OTT,564013,0.009
Lance Bouma,2011,C,CGY,563333,0.009
Anthony Peluso,2013,RW,WPG,562500,0.009
Stephen Gionta,2012,C,NJD,562500,0.008
Greg Pateryn,2015,D,MTL,562500,0.008
Stephen Gionta,2013,C,NJD,562500,0.009
Ben Smith,2012,RW,CHI,562500,0.008
Ben Smith,2013,RW,CHI,562500,0.009
Derek Dorsett,2011,RW,CBJ,562500,0.009
Brandon Mashinter,2015,LW,CHI,562500,0.008
Cameron Talbot,2014,G,NYR,562500,0.008
Eric Gryba,2012,D,OTT,562500,0.008
Dustin Tokarski,2014,G,MTL,562500,0.008
Anthony Peluso,2014,RW,WPG,562500,0.008
Eric Gryba,2013,D,OTT,562500,0.009
Jean-Francois Berube,2015,G,NYI,562500,0.008
Alexander Sulzer,2013,D,BUF,561410,0.009
Adam Pardy,2013,D,WPG,560000,0.009
Carter Bancks,2011,LW,CGY,560000,0.009
Carter Bancks,2012,LW,CGY,560000,0.008
Paul Byron,2012,C,CGY,560000,0.008
Andrej Sustr,2013,D,TBL,559744,0.009
Jayson Megna,2013,C,PIT,559744,0.009
Derek Roy,2014,C,EDM,559139,0.008
Keith Aulie,2011,D,TOR,558333,0.009
Luke Gazdic,2011,LW,DAL,558333,0.009
Emerson Etem,2014,LW,ANA,556613,0.008
Michael Sgarbossa,2011,C,COL,555000,0.009
Carson McMillan,2011,RW,MIN,555000,0.009
Dalton Prout,2013,D,CBJ,553846,0.009
Antti Raanta,2014,G,CHI,552419,0.008
Michal Neuvirth,2014,G,NYI,551075,0.008
Olli Jokinen,2014,LW,STL,551075,0.008
Chris Vandevelde,2014,C,PHI,550269,0.008
Carter Hutton,2013,G,NSH,550000,0.009
Jordin Tootoo,2014,RW,NJD,550000,0.008
Nathan Gerbe,2013,LW,CAR,550000,0.009
Arturs Kulda,2012,D,WPG,550000,0.008
Chris Mueller,2011,C,NSH,550000,0.009
Joey MacDonald,2011,G,DET,550000,0.009
Jan Mursak,2011,LW,DET,550000,0.009
Brandon Mashinter,2012,LW,NYR,550000,0.008
Brandon Segal,2012,RW,NYR,550000,0.008
Andy Andreoff,2014,LW,LAK,550000,0.008
Daniel Carcillo,2014,LW,CHI,550000,0.008
Martin Jones,2014,G,LAK,550000,0.008
Kyle Wilson,2011,C,TBL,550000,0.009
Ryan Stanton,2014,D,VAN,550000,0.008
Nick Johnson,2011,RW,PIT,550000,0.009
Richard Park,2011,C,PIT,550000,0.009
Tim Jackman,2011,RW,CGY,550000,0.009
Joe Vitale,2013,C,PIT,550000,0.009
Joel Broda,2012,C,MIN,550000,0.008
Mark Fraser,2011,D,NJD,550000,0.009
Peter Harrold,2011,D,NJD,550000,0.009
Mike McKenna,2011,G,OTT,550000,0.009
Troy Bodie,2011,RW,ANA,550000,0.009
Patrick Maroon,2011,LW,ANA,550000,0.009
Dan Sexton,2011,RW,ANA,550000,0.009
Clayton Stoner,2011,D,MIN,550000,0.009
Dane Byers,2011,LW,CBJ,550000,0.009
Nicholas Drazenovic,2011,LW,CBJ,550000,0.009
Aaron Johnson,2011,D,CBJ,550000,0.009
Kyle Wilson,2012,C,ANA,550000,0.008
Pierre-Luc Letourneau-Leblond,2012,LW,ANA,550000,0.008
Patrick Maroon,2012,LW,ANA,550000,0.008
Joe Vitale,2012,C,PIT,550000,0.008
Jamal Mayers,2011,RW,SJS,550000,0.009
Greg Rallo,2012,C,FLA,550000,0.008
Eric Selleck,2012,LW,FLA,550000,0.008
Zac Dalpe,2013,C,VAN,550000,0.009
Tom Sestito,2011,LW,PHI,550000,0.009
Mike Santorelli,2013,RW,VAN,550000,0.009
Ryan Stanton,2013,D,VAN,550000,0.009
Joey MacDonald,2012,G,CGY,550000,0.008
Micheal Haley,2011,C,NYI,550000,0.009
Andrew MacDonald,2011,D,NYI,550000,0.009
Andrew MacDonald,2012,D,NYI,550000,0.008
Petteri Nokelainen,2011,C,MTL,550000,0.009
Eric Boulton,2013,RW,NYI,550000,0.009
Jordie Benn,2011,D,DAL,550000,0.009
Michael Caruso,2011,D,FLA,550000,0.009
Richard Bachman,2011,G,DAL,550000,0.009
Bill Thomas,2011,RW,FLA,550000,0.009
Taylor Beck,2014,RW,NSH,550000,0.008
Jan Mursak,2012,LW,DET,550000,0.008
Marc-Andre Gragnani,2011,D,VAN,550000,0.009
Jay Rosehill,2012,LW,PHI,550000,0.008
Kevin Henderson,2012,LW,NSH,550000,0.008
Patrick Killeen,2011,G,CBJ,548333,0.009
Jean-Francois Berube,2011,G,LAK,545000,0.009
Brandon Bollig,2011,LW,CHI,545000,0.009
Dmitry Orlov,2013,D,WAS,544923,0.009
Carlo Colaiacovo,2014,D,PHI,544355,0.008
Ryan Murphy,2014,D,CAR,543065,0.008
Mark Fayne,2011,D,NJD,542500,0.008
Bryan Bickell,2012,LW,CHI,541667,0.008
Bryan Bickell,2011,LW,CHI,541667,0.008
Adam Larsson,2013,D,NJD,540769,0.008
Andrew Desjardins,2011,C,SJS,540000,0.008
Zac Rinaldo,2011,LW,PHI,540000,0.008
Eric Boulton,2012,RW,NYI,540000,0.008
Zac Rinaldo,2012,LW,PHI,540000,0.008
Mark Cundari,2011,D,CGY,538888,0.008
Mark Cundari,2012,D,CGY,538888,0.008
Jyrki Jokipakka,2014,D,DAL,538539,0.008
Richard Clune,2012,LW,NSH,537500,0.008
Joe Finley,2011,D,BUF,537500,0.008
Richard Clune,2013,LW,NSH,537500,0.008
Justin Peters,2012,G,CAR,537500,0.008
